Pt_Ampl1,Pt_Ampl2,Pt_Ampl3,Pt_Ampl4,Pt_Ampl5,Pt_Ampl6,Pt_Ampl7,Pt_Ampl8,Pt_Ampl9,Pt_Ampl10,Pt_Ampl11,Pt_Ampl12,Pt_Ampl13,Pt_Ampl14,Pt_Ampl15,Pt_Ampl16,Pt_Ampl17,Pt_Ampl18,Pt_Ampl19,Pt_Ampl20,Pt_Ampl21,Pt_Ampl22,Pt_Ampl23,Pt_Ampl24,Pt_Ampl25,Pt_Ampl26,Pt_Ampl27,Pt_Ampl28,Pt_Ampl29,Pt_Ampl30,Pt_Ampl31,Pt_Ampl32,Pt_Ampl33,Pt_Ampl34,Pt_Ampl35,Pt_Ampl36,Pt_Ampl37,Pt_Ampl38,Pt_Ampl39,Pt_Ampl40,Pt_Ampl41,Pt_Ampl42,Pt_Ampl43,Pt_Ampl44,Pt_Ampl45,Pt_Ampl46,Pt_Ampl47,Pt_Ampl48,Pt_Ampl49,Pt_Ampl50,Pt_phase1,Pt_phase2,Pt_phase3,Pt_phase4,Pt_phase5,Pt_phase6,Pt_phase7,Pt_phase8,Pt_phase9,Pt_phase10,Pt_phase11,Pt_phase12,Pt_phase13,Pt_phase14,Pt_phase15,Pt_phase16,Pt_phase17,Pt_phase18,Pt_phase19,Pt_phase20,Pt_phase21,Pt_phase22,Pt_phase23,Pt_phase24,Pt_phase25,Pt_phase26,Pt_phase27,Pt_phase28,Pt_phase29,Pt_phase30,Pt_phase31,Pt_phase32,Pt_phase33,Pt_phase34,Pt_phase35,Pt_phase36,Pt_phase37,Pt_phase38,Pt_phase39,Pt_phase40,Pt_phase41,Pt_phase42,Pt_phase43,Pt_phase44,Pt_phase45,Pt_phase46,Pt_phase47,Pt_phase48,Pt_phase49,Pt_phase50,l($\mu m$),$D_{T}(10^{-5} m^{2}/s$),$\alpha(K^{-1})$
-21.328889654340898,-92.8057624488064,-102.984407349208,-109.44257024892599,-114.183873392174,-117.925507572807,-121.005462719472,-123.60748503051902,-125.840186052,-127.772540603169,-129.452381336891,-130.916493808926,-132.195852348039,-133.317922118431,-134.30733718883002,-135.185879429991,-135.97232796033398,-136.682442175219,-137.329133555457,-137.92277950292402,-138.471606145875,-138.982078665152,-139.459260283771,-139.907121314186,-140.32879352436,-140.726772945943,-141.103077839355,-141.459369542416,-141.797043588745,-142.117297553305,-142.421180989295,-142.709631772323,-142.983502251217,-143.243577842561,-143.49059009078002,-143.725225728267,-143.948132888968,-144.159925333539,-144.361185317244,-144.552465558619,-144.734290635875,-144.907158039779,-145.071539038855,-145.22787945941002,-145.376600444442,-145.51809922831302,-145.652749945396,-145.780904478407,-145.902893344273,-146.019026610716,225.159415920646,198.65779513461,167.223322034526,144.94929673675,127.744502902649,114.205090566527,103.535143234097,95.15677459829679,88.60825384990329,83.5031161970711,79.51151769809391,76.35334759437791,73.7968676736297,71.6580947071269,69.7980946079907,68.1175377286581,66.54939316238651,65.051152209348,63.597726463266,62.1756378298213,60.7786470342974,59.404679324148,58.0537869109945,56.7268758064635,55.424963603316606,54.1487883550126,52.8986390691424,51.6743189386172,50.47518255644629,49.3002095682882,48.148091627344705,47.017319050217196,45.9062597387076,44.813226829905396,43.736533931364406,42.674538210007604,41.6256723805485,40.5884670122924,39.5615646944028,38.543727569215,37.533839626618,36.530904992612,35.534043269248706,34.5424828083315,33.5555526376053,32.5726736111388,31.5933492275374,30.617156450886604,29.643736778982703,28.672787729889603,340.8,8.6678,2.5316
-21.3274880145575,-92.81622144701728,-102.996282528202,-109.454014227774,-114.193854951392,-117.93362952865299,-121.011579556656,-123.611490096122,-125.841945213771,-127.771907316702,-129.44924327812902,-130.91081695582898,-132.18770333386001,-133.307464401833,-134.294807737883,-135.171557173625,-135.956503802572,-136.665396079169,-137.31112010926,-137.904020865342,-138.452290319971,-138.96236108019698,-139.43926711161998,-139.886953457831,-140.308530640271,-140.706477161838,-141.082797020174,-141.439140068689,-141.77689267043698,-142.097245129109,-142.401241269992,-142.689814485908,-142.963813642079,-143.224021469952,-143.471167464627,-143.705936813795,-143.928976505816,-144.140899470222,-144.34228737778798,-144.533692554925,-144.715639336707,-144.888625085145,-145.05312102681,-145.209573010955,-145.358402251057,-145.50000608579398,-145.634758776925,-145.763012349239,-145.88509746992202,-146.001324360174,225.15838734306598,198.570155731015,167.097832264734,144.804560362073,127.595176165048,114.061735790611,103.404752649977,95.0432926940094,88.5131377043672,83.4258718909289,79.4502316739355,76.30523123400121,73.7587817340433,71.62698757600329,69.77130140472879,68.0929286274017,66.5253976877952,65.0267039169218,63.5721703051856,62.1486304055418,60.7500666613801,59.37455280963,58.022233847925605,56.694068299531295,55.391098356814396,54.11406809534579,52.863260730268095,51.638466595031794,50.439023600629206,49.2638930483525,48.1117479814174,46.9810607100454,45.870182244006,44.7774102137949,43.7010442196369,42.6394289334551,41.5909860379535,40.5542364474599,39.527814367746394,38.5104747156379,37.5010952986248,36.4986749920711,35.502328973887295,34.511281900485,33.5248597433895,32.5424808583422,31.5636467303328,30.587932729064,29.6149791189035,28.6444824938028,341.2,8.6692,2.5324
-21.326086597020304,-92.8266733876331,-103.008132335385,-109.465416582731,-114.20378414655701,-117.94169352874201,-121.017635729312,-123.615432547228,-125.843639618646,-127.771207189849,-129.44603731841298,-130.90507320289302,-132.179491094624,-133.296949796951,-134.282229861523,-135.157196274615,-135.940651279852,-136.648331708939,-137.293097816147,-137.885261865734,-138.43298155291401,-138.94265689875098,-139.419292666981,-139.86680872431901,-140.288294452869,-140.68621093593399,-141.062548011989,-141.418944144333,-141.756776609002,-142.077228511121,-142.381338010564,-142.670034070637,-142.944162118072,-143.20450223721,-143.451781905771,-143.686684793481,-143.909856765427,-144.121909938573,-144.32342541459,-144.514955140458,-144.697023218546,-144.870126890618,-145.034737348196,-145.19130046901898,-145.340237541446,-145.481946011909,-145.616800272202,-145.745152491158,-145.867333487645,-145.983653637303,225.157359701504,198.48249657598203,166.972361605373,144.659941889194,127.44610793183,113.918782326822,103.27488222892401,94.9304129123994,88.41866397255129,83.34926936060991,79.3895514405893,76.2576589960204,73.72116440251459,71.5962711001213,69.7448272910644,68.0685787422937,66.5016152735514,65.0024358918796,63.5467732661633,62.1217703329942,60.7216289729512,59.34456939069779,57.990827711412,56.661413679789604,55.357393123627794,54.0795154441893,52.8280575774794,51.602796669824,50.4030537402625,49.2277716212741,48.0756046826536,46.945007207580204,45.834313322498595,44.741805179626,43.6657684127419,42.6045352471762,41.5565163859644,40.520223142207705,39.4942813916982,38.47743887762329,37.4685672746187,36.466660254130296,35.4708286135269,34.4802933541742,33.4943774284409,32.5124967275668,31.5341507536138,30.5589133095892,29.586423451279103,28.616376870699895,341.6,8.6706,2.5332
-21.3246854016619,-92.8371182479763,-103.01995672381001,-109.47677730133199,-114.21366105164302,-117.94969973251601,-121.02363144873199,-123.619312612698,-125.845269497448,-127.770440462092,-129.442763726677,-130.89926286974702,-132.17121601071997,-133.28637873927,-134.269604031723,-135.142797216525,-135.924770862698,-136.63124950193702,-137.275067066554,-137.866502839762,-138.41368012271798,-138.922966341872,-139.399337116963,-139.84668723113998,-140.26808503497,-140.665974301469,-141.042330813412,-141.398781737972,-141.736695347323,-142.057247620312,-142.361471113486,-142.650290413509,-142.92454755337099,-143.18502000801,-143.43243326941098,-143.66746951580402,-143.890773511079,-144.102956577989,-144.30459926429398,-144.496253150079,-144.67844211528998,-144.851663289834,-145.016387836974,-145.17306166838,-145.322106151605,-145.463918844209,-145.598874270592,-145.727324745554,-145.849601241015,-145.966014287974,225.156332995773,198.394817672816,166.846910554218,144.515442367368,127.297299483342,113.77623120575701,103.145532350898,94.8181347315461,88.32483111702271,83.27330606985271,79.3294736127122,76.21062691073921,73.6840114504985,71.565941105609,69.718668389939,68.0444846375794,66.4780429776012,64.9783456698333,63.521533302620895,62.0950559147678,60.693332540969706,59.31472783857021,57.9595674124183,56.628910949888706,55.32384696070989,54.0451294846245,52.79302869936971,51.567308242497,50.3672720358337,49.191844322174795,48.039660737154996,46.9091575182619,45.7986519187992,44.70641064209539,43.6307053971307,42.5698560115736,41.5222622614792,40.486425912687295,39.460964564527295,38.4446188384535,37.436254325764104,36.4348595406311,35.4395409433785,34.4495159205451,33.4641044422603,32.4827199689325,31.5048600502229,30.530096949965202,29.5580685400448,28.588469632558304,342.0,8.672,2.5340000000000003
-21.323284428414603,-92.8475560053306,-103.031755646833,-109.48809637199,-114.223485741664,-117.957648299898,-121.029566925754,-123.62313052013799,-125.846835079401,-127.769607371448,-129.43942277077699,-130.893386275251,-132.162878461736,-133.275751663044,-134.25693071851802,-135.128360480191,-135.908863018226,-136.614149891685,-137.257028246787,-137.847744118928,-138.39438630338302,-138.90328962687,-139.379400625263,-139.826589092743,-140.247902456737,-140.64576728940798,-141.02214542113998,-141.378652816655,-141.716648827028,-142.037302376688,-142.34164048053,-142.630583401049,-142.904969821887,-143.165574645947,-143.413121410826,-143.648290829469,-143.871726586413,-144.084039228339,-144.285808764114,-144.477586419301,-144.659895861565,-144.833234117221,-144.99807232794902,-145.1548564447,-145.304007918454,-145.44592442119,-145.580980612432,-145.709528954804,-145.831900574604,-145.948406159067,225.15530722568198,198.307119024945,166.721479610444,144.371062844992,127.148752092302,113.634083442945,103.016703375837,94.7064576079016,88.23163758035471,83.1979794672761,79.269994797872,76.1641310117132,73.6473186635986,71.5359934421713,69.6928208543855,68.0206429107523,66.45467789135121,64.9544308179743,63.496448399491996,62.0684854784391,60.6651759588982,59.285026942808294,57.9284518775383,56.596559125866605,55.290458936608104,54.010909309922894,52.7581731936493,51.5320004008675,50.331677555555494,49.1561101934838,48.003915158050795,46.873510624379996,45.7631969842753,44.6712255226192,43.5958540659859,42.5353900938281,41.4882225082479,40.4528435819904,39.4278626915449,38.412013388561505,37.4041552304866,36.4032716207878,35.408464726134795,34.418948358326695,33.4340395420264,32.4531493403247,31.475773380844803,30.501482415604602,29.529913157102698,28.560759559366897,342.4,8.6734,2.5348
-21.321883677211,-92.8579866369415,-103.043529058116,-109.499373783998,-114.23325829265801,-117.96553939126999,-121.035442370737,-123.62688649588999,-125.84833659213699,-127.768708154492,-129.43601471751998,-130.887443737518,-132.154478826471,-133.265069001296,-134.244210390001,-135.11388654373002,-135.892928210155,-136.59703330783302,-137.23898173905198,-137.828986030616,-138.375100364935,-138.883626967344,-139.359483352202,-139.806514420579,-140.227746785718,-140.625589928478,-141.001991829998,-141.358557345899,-141.696636988515,-142.01739269931102,-142.321846012777,-142.610912919329,-142.885428797281,-143.146166014551,-143.393846185397,-143.629148583427,-143.852715835436,-144.06515772997102,-144.267053751841,-144.45895478429702,-144.641384292728,-144.814839207995,-144.979790656766,-145.136684634528,-145.285942679831,-145.427962582298,-145.563119139024,-145.691764962268,-145.814231333975,-145.930829098459,225.154282391042,198.21940063591302,166.596069274609,144.22680436955798,127.00046702373899,113.492340038835,102.888395643749,94.59538097646531,88.13908178537442,83.123286986688,79.21111159689491,76.1181673360937,73.61108184185059,71.506423983261,69.6672808675624,67.9970501924573,66.4315171394696,64.9306889348122,63.4715165699294,62.0420573762769,60.637157841421,59.255465511055,57.8974800487595,56.5643572369436,55.25722813128179,53.976854023387006,52.723490167003206,51.496872240937,50.2962693752509,49.1205682848369,47.968366965402495,46.8380655149873,45.7279474769686,44.6362487492582,43.5612133191503,42.5011363678321,41.4543959768065,40.419474980088395,39.394974585045205,38.379621325474,37.3722687744175,36.371895271132395,35.377598731912705,34.3885894337756,33.4041814925414,32.4237836073387,31.4468895139524,30.4730684797745,29.501956082265394,28.533245439071003,342.8,8.6748,2.5356
-21.320483147983502,-92.86841012001591,-103.055276911626,-109.510609527524,-114.242978781681,-117.973373167451,-121.04125799354999,-123.63058076502399,-125.84977426169701,-127.767743046373,-129.43253983268602,-130.88143557393,-132.146017482943,-133.254331185821,-134.23144351232,-135.099375882531,-135.87696689880698,-136.579900176184,-137.220927921479,-137.810228898119,-138.35582257346599,-138.863978573224,-139.339585454772,-139.78646332314,-140.20761808688601,-140.605442245208,-140.981870032968,-141.338495289709,-141.676659770989,-141.997518506326,-142.302087610647,-142.591278853982,-142.865924352984,-143.1267939773,-143.374607448613,-143.610042626882,-143.83374110253402,-144.04631192372102,-144.248334065846,-144.440358081905,-144.62290724487102,-144.796478398167,-144.961542659917,-145.118546075295,-145.267910274492,-145.410033167924,-145.54528969264,-145.674032612287,-145.796593365686,-145.913282955024,225.153258491661,198.131662509393,166.470680048644,144.082667987596,126.852445534933,113.35100197880101,102.760609474793,94.48490425095991,88.0471621354101,83.0492260473903,79.15282060420908,76.0727319249685,73.5752968000011,71.4772286262452,69.6420446427833,67.9737031463915,66.4085578796871,64.907117649911,63.4467358550139,62.015769984947504,60.60927682416371,59.2260423687784,57.866650883233795,56.5323043253154,55.22415363592071,53.9429627381895,52.688978734950105,51.461922866768205,50.2610465782424,49.085217652974,47.9330151861125,46.802821185815894,45.6929023615143,44.601479256642506,43.526782063058604,42.4670937141231,41.4207815244145,40.386318943771,39.3622990642467,38.3474414537525,37.340593750337206,36.3407292754578,35.3469417382,34.358437920621704,33.3745290661764,32.3946215432263,31.418207225752397,30.444853923544002,29.474196103203695,28.505926067518,343.2,8.6762,2.5364
-21.3190828406647,-92.8788264317218,-103.066999161642,-109.521803593613,-114.252647286793,-117.981149789683,-121.047014003547,-123.634213551329,-125.851148312547,-127.766712280829,-129.428998381046,-130.875362101153,-132.13749480839198,-133.24353864718202,-134.218630549677,-135.084828969265,-135.860979541126,-136.56275091870398,-137.20286716814698,-137.791473040675,-138.33655319116698,-138.844344650814,-139.319707086675,-139.766435905999,-140.187516422676,-140.585324263962,-140.96178002122699,-141.318466610618,-141.65671711248,-141.97767971498502,-142.282365173918,-142.571681090227,-142.846456362212,-143.10745839763902,-143.355405056091,-143.590972809299,-143.81480223248002,-144.027501650919,-144.229649545089,-144.42179614963,-144.60446455482202,-144.778151524545,-144.943328174733,-145.100440605319,-145.24991054211299,-145.3921360194,-145.52749211651198,-145.656331750177,-145.778986517278,-145.895767578627,225.152235527344,198.04390464917702,166.345312435845,143.938654744631,126.70468887535601,113.210070233137,102.63334516937599,94.3750268240058,87.9558770145381,82.97579405448491,79.09511840818651,76.0278208236966,73.5399593677796,71.4484032925635,69.6171084235394,67.9505984691977,66.385797302593,64.883714623626,63.42210432346379,61.9896217052227,60.581531563415005,59.196756359017705,57.8359633530484,56.50039944595321,55.1912345527678,53.909234577216104,52.65463802170299,51.4271513903605,50.2260082552406,49.05005736163879,47.8978588538332,46.76777663919211,45.6580606090646,44.5669159859004,43.4925592106671,42.4332610198185,41.3873780149924,40.353374316586205,39.3298349552328,38.3154725849374,37.309128958120006,36.309772424764,35.3164925298011,34.3284926000158,33.3450810428196,32.365661928843004,31.3897253001329,30.416837535728803,29.4466320153908,28.4788002484027,343.6,8.6776,2.5372
-21.3176827551871,-92.8892355491885,-103.078695762752,-109.53295597418399,-114.26226388704599,-117.988869419606,-121.05271060955499,-123.63778507731001,-125.85245896757799,-127.76561609021299,-129.425390626389,-130.869223635159,-132.128911179294,-133.232691814714,-134.205771964323,-135.070246273878,-135.844966590676,-136.54558595354402,-137.184799849114,-137.772718773502,-138.317292476371,-138.824725402828,-139.299848398364,-139.746432271853,-140.167441853025,-140.565236006979,-140.94172178417298,-141.298471269711,-141.636808949877,-141.95787624167102,-142.26267860174698,-142.55211951288499,-142.827024697981,-143.088159138992,-143.336238863578,-143.57193898042,-143.795899070442,-144.008726753395,-144.211000029123,-144.403268825648,-144.586056060147,-144.759858424731,-144.925147039395,-145.082368063801,-145.231943323283,-145.374270979,-145.50972625482999,-145.63866222222998,-145.761410637274,-145.87828282011802,225.15121349789902,197.95612705918998,166.219966940853,143.794765685124,126.557198286614,113.069545757056,102.50660300823601,94.2657480672978,87.86522478782841,82.9029883991761,79.03800159148109,75.9834300822411,73.50506539016621,71.4199439278831,69.5924684835178,67.9277328903579,66.36323263143129,64.8604775468398,63.3976200713451,61.9636109616897,60.553920735852394,59.1676063421301,57.8054164450006,56.4686416664029,55.15846999494289,53.875668672912795,52.6204671600345,51.392556931529896,50.1911535042356,49.01508648148211,47.862897008876296,46.7329308839546,45.6234211972133,44.5325578845871,43.458543681387994,42.3996371785519,41.3541843190606,40.320639948780396,39.2975810908969,38.283713537492396,37.2778732046791,36.2790235172046,35.2862498987836,34.2987522604762,33.3158362098224,32.3369035525956,31.3614425286096,30.389018112841,29.4192626220518,28.451866793216098,344.0,8.679,2.5380000000000003
-21.316282891483397,-92.89963744950649,-103.090366669855,-109.544066662032,-114.27182866247601,-117.99653221924,-121.058348019853,-123.641295564176,-125.853706448118,-127.764454705509,-129.421716831541,-130.86302049123998,-132.120266971368,-133.221791116518,-134.192868216558,-135.055628263595,-135.828928497655,-136.528405695057,-137.16672633043999,-137.753966407827,-138.298040683587,-138.805121028431,-139.28000953708,-139.726452520557,-140.14739443540702,-140.545177494402,-140.92169530946398,-141.278509226657,-141.616935218951,-141.938108001922,-142.243027792693,-142.5325940064,-142.80762923312702,-143.068896064775,-143.317108726974,-143.552940990268,-143.777031461989,-143.989987073487,-144.192385358097,-144.38477594881098,-144.56768159915399,-144.741598937126,-144.90699909292601,-145.06432829082598,-145.214008459506,-145.35643788993798,-145.491991952745,-145.621023875705,-145.743865575174,-145.860828531329,225.15019240312802,197.86832974348,166.094644069648,143.65100185243,126.409975002393,112.929429490696,102.380383252539,94.15706733178001,87.77520380158991,82.83080645907171,78.98146673136479,75.93955575549491,73.4706107276542,71.3918465022452,69.5681211266138,67.905103172079,66.3408611218926,64.8374041406973,63.3732812217829,61.9377362024625,60.5264430382695,59.138591195543206,57.7750091603751,56.4370300665884,55.1258590862707,53.842264167132996,52.5864652911412,51.3581386177888,50.1564814303911,48.9803040899646,47.8281286981265,46.698282935373896,45.5889831099186,44.4984039066121,43.4247344010216,42.366221090409105,41.3211993136784,40.288114697241795,39.265536310882396,38.2521631367486,37.2468253039122,36.2484813580332,35.256212644426604,34.269215697835996,33.28679336194811,32.3083452103902,31.333357710275802,30.3613944590351,29.392086734109803,28.4251245211907,344.4,8.6804,2.5388
-21.3148832494861,-92.91003210972721,-103.102011838166,-109.555135650822,-114.281341694086,-118.00413835096701,-121.06392644215299,-123.64474523184099,-125.854890973941,-127.763228356348,-129.417977258391,-130.856752984025,-132.111562559578,-133.210836979469,-134.179919764723,-135.040975402922,-135.812865708906,-136.511210553815,-137.148646974216,-137.73521625092198,-138.278798063539,-138.785531723281,-139.260190646899,-139.70649674916902,-140.127374224873,-140.525148744317,-140.901700583048,-141.258580439739,-141.597095854381,-141.918374910458,-142.22341264473698,-142.513104454854,-142.788269840322,-143.049669038411,-143.298014502334,-143.533978689161,-143.758199253104,-143.971282454046,-144.173805372763,-144.366317358651,-144.54934101089898,-144.723372900929,-144.888884175193,-145.04632112736,-145.196105793197,-145.33863659636,-145.474289056358,-145.603416558828,-145.726351181453,-145.84340456507098,225.14917224283698,197.78051270623,165.969344329536,143.507364288738,126.26302024840099,112.789722359119,102.254686143971,94.04898394782292,87.68581238361358,82.759245598483,78.9255104000606,75.89619390360559,73.4365912565046,71.3641070102073,69.54406268693751,67.8827061091765,66.31868006190561,64.8144921563415,63.3490859246736,61.911995898895796,60.499097187304706,59.109709813506896,57.7447405147239,56.4055637386181,55.093400961109,53.8090202109864,52.5526315645112,51.3238955842289,50.1219911459385,48.9457092712618,47.7935529749537,46.6638318150722,45.554745337430106,44.4644530121727,43.391130301692,42.3330116618676,41.2884218823854,40.2557974254419,39.233699461531,38.2208202148518,37.21598407664921,36.21814475955129,35.2263795731674,34.239881715193,33.257951301321,32.2799857055803,31.3054696517491,30.333965386057102,29.365103170134102,28.398572259248,344.8,8.6818,2.5396
-21.313483829127897,-92.92041950686291,-103.113631223216,-109.56616293509,-114.290803063839,-118.011687977513,-121.069446083589,-123.64813429891001,-125.85601276327101,-127.76193727103399,-129.414172167907,-130.85042142749398,-132.102798318145,-133.199829829205,-134.166927065204,-135.026288153643,-135.796778667917,-136.494000936626,-137.130562138588,-137.716468606136,-138.259564863203,-138.765957679565,-139.240391868762,-139.68656505198499,-140.107381274088,-140.505149772789,-140.881737589193,-141.23868486588,-141.577290789786,-141.898676881198,-142.203833055304,-142.49365074199,-142.76894639208598,-143.030477923344,-143.27895604588699,-143.51505192771998,-143.739402290189,-143.952612738444,-144.15525991448098,-144.347892895381,-144.531034135178,-144.70518015614098,-144.870802126909,-145.028346415252,-145.178235167686,-145.320866943349,-145.45661741272,-145.585840120786,-145.708867307554,-145.826010775122,225.14815301682597,197.69267595175097,165.84406822913098,143.363854035029,126.116335242313,112.65042527232,102.129511904827,93.9414972253985,87.59704884341758,82.6883031687222,78.8701291650723,75.8533405922937,73.40300286899921,71.33672147097809,69.52028952881601,67.8605385289543,66.2966867714254,64.79173937464789,63.325032356398495,61.8863885452997,60.4718819191747,59.0809611068514,57.7146095376485,56.374241786591796,55.061094764180794,53.7759359646924,52.5189651377945,51.289826973405106,50.0876817700724,48.91130111617001,47.75916889912829,46.62957655094561,45.5207068762169,44.430704167684404,43.3577303217826,42.300007805733706,41.255850915142204,40.223687003379,39.2020693958245,38.1896836107073,37.1853483505997,36.188012541056,35.196749498552606,34.2107491228565,33.2293088373747,32.251823848917,31.2777771671218,30.3067297131934,29.3383107562888,28.3722088419495,345.2,8.6832,2.5404
-21.3120846303416,-92.93079961788679,-103.125224780851,-109.577148510244,-114.30021285464599,-118.01918126192301,-121.074907150695,-123.65146298268,-125.85707203279699,-127.760581676556,-129.410301820163,-130.844026135,-132.093974620548,-133.188770090131,-134.153890572421,-135.011566974827,-135.78066781484,-136.476777246555,-137.112472177784,-137.69772377292801,-138.240341325843,-138.74639908604,-139.220613340525,-139.666657520577,-140.087415633364,-140.485180593891,-140.86180631052,-141.218822460674,-141.557519957741,-141.879013827287,-142.184288921278,-142.474232751222,-142.749658760802,-143.011322583051,-143.259933214042,-143.496160556879,-143.72064042007,-143.933977770579,-144.136748825223,-144.329502399899,-144.51276081254102,-144.687020543563,-144.852752789632,-145.010403997229,-145.160396427207,-145.303128776917,-145.438976869832,-145.568294411724,-145.691413805884,-145.808647016232,225.147134724896,197.604819484493,165.718816278349,143.22047213102,125.969921193718,112.51153912523,102.004860738116,93.83460645425751,87.50891147248821,82.6179765083987,78.8153195895125,75.81099189316771,73.3698414736853,71.30968592854859,69.4967980467897,67.8385972910804,66.27487860222011,64.7691436059591,63.3011187195376,61.8609126586581,60.4447959894077,59.0523440027451,57.684615272586,56.343063326413095,55.0289396504086,53.7430105974339,52.485465176674204,51.25593193522221,50.0535524288509,48.8770787220157,47.7249755367374,46.595516177086495,45.486866728894604,44.3971563457139,43.324533405872096,42.2672084410841,41.223485308273204,40.1917823075239,39.170644973333395,38.1587521699282,37.1549169603003,36.1580835287903,35.167321241184396,34.1818167383003,33.200864786803,32.2238584584983,31.250279077909603,30.27968626722,29.3117083262828,28.346033111441603,345.6,8.6846,2.5412
-21.3106856530598,-92.94117241973271,-103.13679246724001,-109.58809237255899,-114.309571150351,-118.02661836754801,-121.080309849391,-123.65473149913299,-125.85806899767599,-127.759161798615,-129.406366474358,-130.837567419277,-132.085091839535,-133.177658185419,-134.140810738833,-134.996812322821,-135.764533586492,-136.45953988294,-137.094377442141,-137.678982046897,-138.221127691048,-138.72685612806998,-139.200855196987,-139.646774243832,-140.067477350698,-140.465241219741,-140.841906728034,-141.198993178413,-141.53778328981002,-141.859385661119,-142.16478013903,-142.454850365662,-142.730406818739,-142.992202881055,-143.240945863402,-143.47730442789302,-143.70191349001,-143.91537739488,-144.118271947576,-144.311145713794,-144.49452088428498,-144.66889390479798,-144.834736005764,-144.99249371690001,-145.142589416903,-145.28542194400498,-145.421367276636,-145.550779282743,-145.673990529811,-145.791313144111,225.146117366847,197.51694330903703,165.59358898839199,143.077219615117,125.823779304069,112.373064797727,101.88073282764799,93.728310904105,87.421398544522,82.548262943714,78.7610782324266,75.769143884035,73.33710299561591,71.28299645181599,69.4735846656042,67.8168792874593,66.2532529376568,64.7467026898195,63.2773432425859,61.8355667783473,60.41783817258221,59.02385744445561,57.6547567765962,56.3120274856011,54.99693478475061,53.710243287214205,52.45213085473989,51.222209626822206,50.0196022550941,48.8430411925642,47.690971960102395,46.561649733707895,45.4532239041565,44.36380852491429,43.2915385046733,42.2346124932047,41.1913239644096,40.160082220762895,39.1394250601625,38.128024744783,37.1246887470651,36.128356555890996,35.1380936286737,34.1530833861096,33.1726179735087,32.196088359719504,31.222974213002402,30.252833882352,29.2852947213177,28.3200439174074,346.0,8.686,2.542
-21.3092868972152,-92.9515378892951,-103.148334238869,-109.598994519175,-114.318878035723,-118.033999458024,-121.08565438496599,-123.657940062932,-125.85900387154899,-127.75767786163901,-129.402366388839,-130.83104559246001,-132.076150347127,-133.166494537003,-134.127688014927,-134.982024651258,-135.74837641636802,-136.442289241408,-137.07627827813,-137.660243719819,-138.201924194768,-138.707328987665,-139.18111756993798,-139.62691530799,-140.04756647180798,-140.44533166053301,-140.822038821152,-141.179196972114,-141.518080716568,-141.839792294355,-142.14530660443,-142.435503468128,-142.711190438055,-142.973118680938,-143.221993850772,-143.458483392347,-143.683221347712,-143.896811456314,-144.09982912475002,-144.29282267934602,-144.476314192459,-144.65080008225002,-144.816751618552,-144.974615418751,-145.124813982823,-145.267746292479,-145.403788483015,-145.53329458589099,-145.656597333658,-145.774009015425,225.145100942477,197.42904743010502,165.468386871735,142.934097524362,125.67791076662701,112.23500315464399,101.75712833813401,93.6226098247776,87.3345083156671,82.4791597887537,78.7074016491158,75.7277926492086,73.30478337658529,71.25664913470159,69.4506458401966,67.79538144210049,66.2318071924839,64.7244144947091,63.253704179669896,61.810349465857705,60.391007262064804,58.9955003911151,57.6250331201526,56.2811334031081,54.965079342039004,53.6776332207156,52.4189613533642,51.1886592124741,49.985830388284796,48.8091876379304,47.657157247697604,46.5279762670691,45.419777416702296,44.3306596899591,43.25874457497171,42.2022188935341,41.1593657924335,40.1285856323461,39.108408528898295,38.0975001941454,37.094662558934004,36.0988304623405,35.10906549558911,34.124547897935,33.1445672285569,32.1685123852234,31.1958614086149,30.2261714001953,29.2590687900387,28.294240117014603,346.4,8.6874,2.5428
